ID	max_iters	hash
005ccb378ced61c02105ed7ee0a62038	6	0ebd1dc665cb42e6
005ccb378ced61c02105ed7ee0a62038	20	ea43b600d229acb3
005d76c0f37b33d8b752f7ebdd157a99	6	39cca480491a23a3
005d76c0f37b33d8b752f7ebdd157a99	20	3442e1f97d9dd988
00613b57720df18bec8d8dc68dc57a7b	6	NA
00613b57720df18bec8d8dc68dc57a7b	20	NA
006282ac3d0013b911249d14c326f53d	6	6123e4cd7647c406
006282ac3d0013b911249d14c326f53d	20	8999b167b252f4c4
0062dc10471119b9e13da682216b190f	6	NA
0062dc10471119b9e13da682216b190f	20	NA
0064aa2e16c9d4b18d32a45d3073fce9	6	893f1d7a64790d00
0064aa2e16c9d4b18d32a45d3073fce9	20	NA
0067d012901f358831afb6d6e5f83767	6	48126095b96385a0
0067d012901f358831afb6d6e5f83767	20	NA
006be0fb3ae0a75aac0e386c2e6c4669	6	NA
006be0fb3ae0a75aac0e386c2e6c4669	20	NA
006c57c6c09a6e4a4402f1dd264cab15	6	NA
006c57c6c09a6e4a4402f1dd264cab15	20	NA
006cc1f4e081e7fd96a50a2171792f21	6	NA
006cc1f4e081e7fd96a50a2171792f21	20	NA
006da0e3f4ad5b1ecd3651e66dbea36d	6	NA
006da0e3f4ad5b1ecd3651e66dbea36d	20	NA
006dcf7e3d0fa7c39b0f542ad0ec949e	6	NA
006dcf7e3d0fa7c39b0f542ad0ec949e	20	NA
006e293dfc476b21c246b963c6eb16b7	6	6695aac45360013f
006e293dfc476b21c246b963c6eb16b7	20	NA
0071b624d91ebe408b0585f8c4e34fd9	6	NA
0071b624d91ebe408b0585f8c4e34fd9	20	NA
0072b0ce5c4ab8386763d10ef88f636e	6	NA
0072b0ce5c4ab8386763d10ef88f636e	20	NA
0072b38614d34eb3c6ffc36aef13ee3a	6	NA
0072b38614d34eb3c6ffc36aef13ee3a	20	NA
00784e1e1a9ae772aae7f33c1fa5fbe2	6	e4d3ff43838b99a2
00784e1e1a9ae772aae7f33c1fa5fbe2	20	e4d3ff43838b99a2
00847fca81490df01b9e239fd6027378	6	711c9462bc6a3115
00847fca81490df01b9e239fd6027378	20	bb5b64f059024824
0085c7242003811caf4b7eff64022e55	6	NA
0085c7242003811caf4b7eff64022e55	20	NA
008d1f79eec2b7712637e48aec7a63cd	6	NA
008d1f79eec2b7712637e48aec7a63cd	20	NA
008d78352c3d630340e6a3ef0d7242d7	6	NA
008d78352c3d630340e6a3ef0d7242d7	20	NA
008e7716c69009090ff6bd0048dc55f8	6	49a03efa42843521
008e7716c69009090ff6bd0048dc55f8	20	NA
008fa3f37db9759dee825665e78e2e80	6	NA
008fa3f37db9759dee825665e78e2e80	20	NA
0091ac9434f528a4007d82d2443d2dc9	6	fb6719613441047e
0091ac9434f528a4007d82d2443d2dc9	20	c15823d9d12e6669
0092f19206d4641caaa3a638914bee3f	6	NA
0092f19206d4641caaa3a638914bee3f	20	NA
0094d44002500c187e3c2d07a13bee7c	6	9867d648375a1b99
0094d44002500c187e3c2d07a13bee7c	20	355aaef1694dbb90
009a4a6c23299b864508393ee726625a	6	e80abfb7e78a4a4e
009a4a6c23299b864508393ee726625a	20	4b5b9c83ccbed353
00a1604721e43896a93b5329e5b38af4	6	NA
00a1604721e43896a93b5329e5b38af4	20	NA
00a30fb1c0150fe3d6692afd2b220887	6	027628ff78f16350
00a30fb1c0150fe3d6692afd2b220887	20	994520f3a73500f6
00a62eb89afbf27e1addf8f5c437da9b	6	8703aa6d15fd2800
00a62eb89afbf27e1addf8f5c437da9b	20	9af7bd9a55ab5e9c
00a981f385cd209d41e1efa1f5f29bac	6	221b6b4ed1d430c1
00a981f385cd209d41e1efa1f5f29bac	20	1f05d2d2a2615c4b
00ae4072f9b57d5d3cfe8919aff1b776	6	NA
00ae4072f9b57d5d3cfe8919aff1b776	20	NA
00aec3b2e38968bf8a922709e2acfccd	6	61c573c631442ef0
00aec3b2e38968bf8a922709e2acfccd	20	9eb40cbf92e9d97b
00aefd1fc30c425075166ca051e57218	6	NA
00aefd1fc30c425075166ca051e57218	20	NA
00b1c27aee52d6dd9e112fa55d4cc1ca	6	NA
00b1c27aee52d6dd9e112fa55d4cc1ca	20	NA
00b46ace235e3915a439c77a231a5657	6	f09a52b21e99e110
00b46ace235e3915a439c77a231a5657	20	6127ca3434bd54dd
00b9b467c26540853360491401da61a5	6	51e637f0f8a4c3e1
00b9b467c26540853360491401da61a5	20	afb6b5458dfa17c8
00bb0b4ef28ed38c49de4c54b9fabc4d	6	b774ea9f3180abab
00bb0b4ef28ed38c49de4c54b9fabc4d	20	cfaaf97cc33b5568
00bbdbb1bc700e4c4ceb0d6e86e33c23	6	29cc352b54cc4c68
00bbdbb1bc700e4c4ceb0d6e86e33c23	20	65d241a243fbe9e3
00be4c67683c8edeca138279e13942cb	6	NA
00be4c67683c8edeca138279e13942cb	20	NA
00be590675417eba2bb2585790ac392d	6	42d89c2ef880d4d3
00be590675417eba2bb2585790ac392d	20	834d3ff0c08a7bd2
00c4c1dfa04e7cd8b7abc80a4a4f7153	6	774a65e80d6c96da
00c4c1dfa04e7cd8b7abc80a4a4f7153	20	b51f5d7d9c0be64b
00d0eef039aa1f9cf1cf2647a58fe313	6	a277a03204292c55
00d0eef039aa1f9cf1cf2647a58fe313	20	3422b2fd0308d9a2
00d1fe07ab948b348bb3fb423b1ef40d	6	8398bd6723b03660
00d1fe07ab948b348bb3fb423b1ef40d	20	78a436346136a7b9
00d239e486137a4f7264adb4fb57d5ae	6	0912b3c1f7d5392e
00d239e486137a4f7264adb4fb57d5ae	20	fa1a1c52685558a7
00d25e6106c5c09bb5d8d0f7eae7385a	6	NA
00d25e6106c5c09bb5d8d0f7eae7385a	20	NA
00d3338cd6cdfa099ff29f036c77d93d	6	NA
00d3338cd6cdfa099ff29f036c77d93d	20	NA
00d41fe5805aef9e2e3b63e1d9497edf	6	0500714134fb651f
00d41fe5805aef9e2e3b63e1d9497edf	20	NA
00d46b1518fddf95bc8ba424e1b5b77d	6	NA
00d46b1518fddf95bc8ba424e1b5b77d	20	NA
00d5f0932042a96518b03e6fd2feaf48	6	NA
00d5f0932042a96518b03e6fd2feaf48	20	NA
00d74259dcca2176f1cd561f52bc0326	6	c2fc34a3e4059ad9
00d74259dcca2176f1cd561f52bc0326	20	c2fc34a3e4059ad9
00df199d465391a52fc37b87f81a957f	6	69cae16650467464
00df199d465391a52fc37b87f81a957f	20	dc99eff241c7a3aa
00e010712b854966aa56caf9c9dc4696	6	NA
00e010712b854966aa56caf9c9dc4696	20	NA
00e1e5a05ed04bcb437bd7fc57a88b7f	6	1cfc3fd5a5f41131
00e1e5a05ed04bcb437bd7fc57a88b7f	20	1cfc3fd5a5f41131
00e289099ea9bcef6a056a8c8ba8a3c0	6	8c87d76b49064b81
00e289099ea9bcef6a056a8c8ba8a3c0	20	31478c3568dd488b
00e32767bee1894beb0b71867f279d36	6	NA
00e32767bee1894beb0b71867f279d36	20	NA
00e45ab8a1baf16155af6e59c3df5dbb	6	a9555d8252f56c3a
00e45ab8a1baf16155af6e59c3df5dbb	20	ca5b3fb926b6baa1
00e5aac4701e62ae50c9f1504057fce8	6	05a5eb83833da66b
00e5aac4701e62ae50c9f1504057fce8	20	4040afa678582600
00e974264f8f9048b68c983f36643115	6	NA
00e974264f8f9048b68c983f36643115	20	NA
00ec2992d59f85705eb8e1f4f1e01b3d	6	70dd8dbe0890b3d7
00ec2992d59f85705eb8e1f4f1e01b3d	20	88b687c57864e526
00ecd19c442956ff9a22584fd9bf439e	6	b7995953bd786ab4
00ecd19c442956ff9a22584fd9bf439e	20	e263d17a902815ad
00ee79ac35e86f955a633d339777cfd5	6	4dbb064f20006d3c
00ee79ac35e86f955a633d339777cfd5	20	303a2232b537c3e6
00f122e0bb11a9bf197002715699e204	6	NA
00f122e0bb11a9bf197002715699e204	20	NA
00f2eb377986e7decbc863931680a3b2	6	50d8d86ce89bde20
00f2eb377986e7decbc863931680a3b2	20	3b869c2c2fbc90c0
00f4aca773e5675f35263dcd46b15bde	6	3e4f07d47ea4834b
00f4aca773e5675f35263dcd46b15bde	20	2c2ad2102938c7d1
00f88a15e12e7b364077c33125a35547	6	434a64d9d883a8eb
00f88a15e12e7b364077c33125a35547	20	024d74a93e863fca
00f969737ba4338bd233cd3ed249bd55	6	afe95182b0f2add1
00f969737ba4338bd233cd3ed249bd55	20	6c284c391ad63dfa
00fefbd32304db604a87910d187e8365	6	38302af697c3c8da
00fefbd32304db604a87910d187e8365	20	NA
0101d013a916d903e8e618d7db1edbb3	6	NA
0101d013a916d903e8e618d7db1edbb3	20	NA
01077fa04638a98befd66bff16f4accd	6	NA
01077fa04638a98befd66bff16f4accd	20	NA
01079ada0aa5a4f3bf4bb131b807eb38	6	NA
01079ada0aa5a4f3bf4bb131b807eb38	20	NA
0107da33f8475f96dcaa3bd57e3cfb0f	6	NA
0107da33f8475f96dcaa3bd57e3cfb0f	20	NA
0107f34364dfff8ab062193b2c71b4de	6	de72199386bd26f2
0107f34364dfff8ab062193b2c71b4de	20	63bbb65ad026862a
01092687660de604975b7e75932607b7	6	88108eefe542957f
01092687660de604975b7e75932607b7	20	f771e0a2908f2991
010a035bfd273b17438896d04f47b4be	6	NA
010a035bfd273b17438896d04f47b4be	20	NA
010c2e0ca6399116d206100ca14aa880	6	03cbb2eea195e077
010c2e0ca6399116d206100ca14aa880	20	3db913c64cd33d40
010c9d7a6e9e6cac63f110915d9dd56e	6	df5241e557c82d01
010c9d7a6e9e6cac63f110915d9dd56e	20	4ed911e2c3f5e9ee
010eb724ccc815100d40bcc948f9c598	6	0eaf100857e05cb7
010eb724ccc815100d40bcc948f9c598	20	0eaf100857e05cb7
01135f7a79d555bd0406f00fac22cbe2	6	NA
01135f7a79d555bd0406f00fac22cbe2	20	NA
01136f74588604a67b5e5950a2525129	6	NA
01136f74588604a67b5e5950a2525129	20	NA
0113bc2aba73927ba3828baab15fb8c6	6	NA
0113bc2aba73927ba3828baab15fb8c6	20	NA
0114ad337fee86dfb02871d8a971b130	6	NA
0114ad337fee86dfb02871d8a971b130	20	NA
0119a8fe54c110d927344cd950a43671	6	NA
0119a8fe54c110d927344cd950a43671	20	NA
01209700b6b45ca5fda7fbcb17765db1	6	NA
01209700b6b45ca5fda7fbcb17765db1	20	NA
0121f7a2adac25bb3f01fb841fdce55f	6	5442c419b3e876f6
0121f7a2adac25bb3f01fb841fdce55f	20	8fdc63d7dd81818c
01225987412b6f8423cc68be93385f6e	6	3a19656c8a0b636b
01225987412b6f8423cc68be93385f6e	20	344bf7991d00624d
01243b47967a3d012ea22e993355c833	6	NA
01243b47967a3d012ea22e993355c833	20	NA
012a40c3c94a3f1701efa5e73611529c	6	e0e2461b1537faa9
012a40c3c94a3f1701efa5e73611529c	20	da9e412ee8ff0e6f
012e56e8b23c29cb222b64bdeb523409	6	bd6e593aadd64642
012e56e8b23c29cb222b64bdeb523409	20	b1a7c6cfa3a46ea1
01363e6edd7b668dcd8706534c4e1f4f	6	NA
01363e6edd7b668dcd8706534c4e1f4f	20	NA
0136adb99bdca756b28f8aca2bf8a1b3	6	e72b7d92764fa2e5
0136adb99bdca756b28f8aca2bf8a1b3	20	ee25276b6f311cc0
013a51ccada51812061ed2d6504e23a5	6	3c9b9a200fa37ef8
013a51ccada51812061ed2d6504e23a5	20	9f8b2c624bddf1ba
013eb6c4963e5a4724c4b34599f0bb64	6	NA
013eb6c4963e5a4724c4b34599f0bb64	20	NA
013ed5a359706d5bc4ce7e2dac38bad8	6	NA
013ed5a359706d5bc4ce7e2dac38bad8	20	NA
0141b82b3d2a411d8c2168119e2d7452	6	6634d507eb1336b0
0141b82b3d2a411d8c2168119e2d7452	20	ab407db4e6d4bec3
014a36afe8dfc0c7cd6098f66fb8756a	6	17688f3cbf926c6b
014a36afe8dfc0c7cd6098f66fb8756a	20	17688f3cbf926c6b
014eb73b695be1a41c61e15ca919f0f8	6	NA
014eb73b695be1a41c61e15ca919f0f8	20	NA
0151782431fa0ec1f855523721c52682	6	NA
0151782431fa0ec1f855523721c52682	20	NA
0151bedac526ee195bc52e4134cd80e7	6	NA
0151bedac526ee195bc52e4134cd80e7	20	NA
0151ced92d88d7b46424ccf1d26d7716	6	NA
0151ced92d88d7b46424ccf1d26d7716	20	NA
0152ba35c2942027426ebe4a074f5fdf	6	NA
0152ba35c2942027426ebe4a074f5fdf	20	NA
0152d286cde406747d179c36a95c2fdc	6	4f7586cd7a098916
0152d286cde406747d179c36a95c2fdc	20	0c3a3c8d30826638
0154182ac2508df34a7bf7120a368e70	6	NA
0154182ac2508df34a7bf7120a368e70	20	NA
015a78f0b46546a98970be8f3101443c	6	4909d383f0190b95
015a78f0b46546a98970be8f3101443c	20	cf8aec1798dd5118
015a8c86d53869abb26f9dbe4a5f1e54	6	7a2601ae31e0a4ef
015a8c86d53869abb26f9dbe4a5f1e54	20	7a2601ae31e0a4ef
01653db16d6cedc27f5314d680efc055	6	61d8fa2a7fa6ebd9
01653db16d6cedc27f5314d680efc055	20	441cb2d4e38db792
01657386753a1369dd286a3fee9062e4	6	4d08dcd6527eba1f
01657386753a1369dd286a3fee9062e4	20	4d08dcd6527eba1f
01665130994f549bc94ea4b1e91111cd	6	NA
01665130994f549bc94ea4b1e91111cd	20	NA
0167ead7da1e981805564ca981f64bea	6	af0420e147f09450
0167ead7da1e981805564ca981f64bea	20	aea6b3ea5e566862
016ad2dcc5ac2bb3eb555f2a8a6e412b	6	b0322afc835ee61f
016ad2dcc5ac2bb3eb555f2a8a6e412b	20	eaa3f1a6eab4aa84
016c52d4105ea384ade3644ab71415c4	6	d389a3bffcdf917e
016c52d4105ea384ade3644ab71415c4	20	e6b64ad4f6908182
016fa607917cff1ece5bd5c624a49491	6	fea066a803d87857
016fa607917cff1ece5bd5c624a49491	20	e7436fa6153e93b1
0174593b6652936010405e3f4b6799c1	6	NA
0174593b6652936010405e3f4b6799c1	20	NA
0176764afff2ea9f16a90fec9a516ed2	6	67227045efb0853b
0176764afff2ea9f16a90fec9a516ed2	20	NA
0177419016ca9d3abad0c15998bdf72f	6	NA
0177419016ca9d3abad0c15998bdf72f	20	NA
01796eb1fc5b82e2d36e60dacb631250	6	NA
01796eb1fc5b82e2d36e60dacb631250	20	NA
017ba03ed108f492c9293c7c95e5cae9	6	820081baac57713a
017ba03ed108f492c9293c7c95e5cae9	20	b3a2d9ab8f5fd9ff
017bba0f995e6d9921253e5a59521435	6	2cfad8a7b0d359d2
017bba0f995e6d9921253e5a59521435	20	31812bb8b7eb190b
017d217fc0568c83c47f2c35bb685481	6	NA
017d217fc0568c83c47f2c35bb685481	20	NA
017fe0fa773f3213acb3fc70d12a0d5f	6	NA
017fe0fa773f3213acb3fc70d12a0d5f	20	NA
01813075a2ddb68ae1fc655ca003437e	6	NA
01813075a2ddb68ae1fc655ca003437e	20	NA
01843a0195183ca14246a88bf7bad482	6	c9ee39eedc77d1a6
01843a0195183ca14246a88bf7bad482	20	59f90af1dff8bcf2
0184fc46a3e15163bf4f114a2689fe5c	6	NA
0184fc46a3e15163bf4f114a2689fe5c	20	NA
018b45eea6e1db3dc076ce5650c1b33a	6	NA
018b45eea6e1db3dc076ce5650c1b33a	20	NA
018baa8023b064875f9459bb4b164239	6	NA
018baa8023b064875f9459bb4b164239	20	NA
018e0d55855905e9914c4c1af52eea55	6	e9d5ecadbb6203fa
018e0d55855905e9914c4c1af52eea55	20	9fd094fa8d287238
019044d2c20a2f868da3325a8392ae49	6	NA
019044d2c20a2f868da3325a8392ae49	20	NA
0191a0bf3412ed407ba669f8d69081ee	6	1439a895a59b4bdb
0191a0bf3412ed407ba669f8d69081ee	20	4cd172f8d66b18f4
019312023ae44dd892cd3f62550aea6e	6	64569ab70e0f804e
019312023ae44dd892cd3f62550aea6e	20	64569ab70e0f804e
01933666e24a4fcb6240ce46b6160380	6	1272edda034ddd36
01933666e24a4fcb6240ce46b6160380	20	c98fd5c912049ec3
0193bb2b5b7c07ad179001c34a885f6c	6	54318a18a283f008
0193bb2b5b7c07ad179001c34a885f6c	20	1ecb08f0f8b917d4
01943b1d6f8e65a44e99f97da3236241	6	833e6c9ec5085a6c
01943b1d6f8e65a44e99f97da3236241	20	e92327dc2b0d708e
0194a15658e15953f779d436681f1199	6	b0aae02ebb2d2c59
0194a15658e15953f779d436681f1199	20	2401611258b49a9c
01950351dd73990085d75e125b1551de	6	NA
01950351dd73990085d75e125b1551de	20	NA
0195cb8a6b36b6e6fe6b23365828e198	6	e48ce79d76675567
0195cb8a6b36b6e6fe6b23365828e198	20	3196f1f20cb800e1
01966a0fc52b2200a13f5f835275a919	6	1559720f7cc5c324
01966a0fc52b2200a13f5f835275a919	20	2d28e76938c20177
01979ca4966cc363ec3caeebd8d3fc31	6	b0dde9116cceb01e
01979ca4966cc363ec3caeebd8d3fc31	20	64e151b7da14924d
019dc69c96737c3d62696c9acf3edf1b	6	NA
019dc69c96737c3d62696c9acf3edf1b	20	NA
01a160920ac2891c97339805cb3093b1	6	NA
01a160920ac2891c97339805cb3093b1	20	NA
01a2e098e96522a52a76c783a5b0b587	6	NA
01a2e098e96522a52a76c783a5b0b587	20	NA
01a74343f618546e9ad2a60849140317	6	1ae845e414cbf706
01a74343f618546e9ad2a60849140317	20	fa07b16f5706d441
01a7a38902771cf5e7f37b7e0275b0fb	6	NA
01a7a38902771cf5e7f37b7e0275b0fb	20	NA
01a82297e8d8f68eeeb26329d1bf26c2	6	7d5737595c2671bb
01a82297e8d8f68eeeb26329d1bf26c2	20	8a02fa7a22d910ab
01af042093bf36119811b6e658e7a231	6	141c4a21dbd97fa9
01af042093bf36119811b6e658e7a231	20	3220c4d3c6abb521
01b105afb0dcb7a28cfe775c98b6ee00	6	371c9e804566f7c2
01b105afb0dcb7a28cfe775c98b6ee00	20	1fba039d6837f442
01b4cb9b343aef8334f5d22e4d8f0380	6	NA
01b4cb9b343aef8334f5d22e4d8f0380	20	NA
01bc467c0134087a88cb308e5fb259ec	6	75e7c6c79080488a
01bc467c0134087a88cb308e5fb259ec	20	cb2759e3002e4e64
01bc4d75a43a8293132d0be627341207	6	7db88f9b72e80c08
01bc4d75a43a8293132d0be627341207	20	21fbfdd517e4ed0b
01bd0865ab694bc71d80b7d285d5777d	6	NA
01bd0865ab694bc71d80b7d285d5777d	20	NA
01c09bcfbd1f9c2cf781d37abdfc7473	6	NA
01c09bcfbd1f9c2cf781d37abdfc7473	20	NA
01c48559d4870a5f3216291060fbeb39	6	981e6035b3610bb1
01c48559d4870a5f3216291060fbeb39	20	7cd75ccde492f029
01c64036a1e08f96e79e92d72cb8626c	6	f3af23daa38ac8d0
01c64036a1e08f96e79e92d72cb8626c	20	935a4b59b9064835
01cced75cb378574bc849f76e909c94f	6	NA
01cced75cb378574bc849f76e909c94f	20	NA
01cf0326d2ab46b71fe4e2eac97b2b18	6	df9b6246ec19f815
01cf0326d2ab46b71fe4e2eac97b2b18	20	e741c3bc805d524b
01d037bf22a943430790eedd667f415e	6	NA
01d037bf22a943430790eedd667f415e	20	NA
01d12e6a44b845def1455663b490d7cc	6	b1ac60a7359fdddd
01d12e6a44b845def1455663b490d7cc	20	b1ac60a7359fdddd
01d142c43f3ce9a8c5ef7a1ecdbb6cba	6	3ec5c6883634069d
01d142c43f3ce9a8c5ef7a1ecdbb6cba	20	4e3281da7ebdef4e
01d494c2afa4960a236bf8412e2bd08a	6	NA
01d494c2afa4960a236bf8412e2bd08a	20	NA
01d55a3ba267f6b2a2911c9239f2bd31	6	NA
01d55a3ba267f6b2a2911c9239f2bd31	20	NA
01d7029fd605b0f8aa31ce2260b9f874	6	806952dc90e019ee
01d7029fd605b0f8aa31ce2260b9f874	20	6d35012fa47314d1
01da0d23a7273b00c0252c1ca964444f	6	4837e084b5662646
01da0d23a7273b00c0252c1ca964444f	20	4837e084b5662646
01db0170c4c634550cc710a645093cfb	6	dd927d7343fb5110
01db0170c4c634550cc710a645093cfb	20	dd927d7343fb5110
01dd5feb463fa80f73809718f6ff735b	6	NA
01dd5feb463fa80f73809718f6ff735b	20	NA
01df60e0a1690421fa6d8e73358af751	6	9d01605bb190e765
01df60e0a1690421fa6d8e73358af751	20	NA
01e407c1be777e7a6bff6f69c871191e	6	cce40401f56c2810
01e407c1be777e7a6bff6f69c871191e	20	eb53cf1033c42fe5
01e457295031b531787c8f092a9487f1	6	NA
01e457295031b531787c8f092a9487f1	20	NA
01e460fb1710367a663ab3f7274270db	6	NA
01e460fb1710367a663ab3f7274270db	20	NA
01e6b02d61a5105f4cc4d1275e4ee626	6	cf044806b0760bda
01e6b02d61a5105f4cc4d1275e4ee626	20	cf044806b0760bda
01e7e51d745a9ffd5d8c0d4be157a6ea	6	1f9d6a6214d9481c
01e7e51d745a9ffd5d8c0d4be157a6ea	20	4d427bcf2b4391d4
01efd93e498fa0aa8b15a225c0222824	6	0be5860b96d4e024
01efd93e498fa0aa8b15a225c0222824	20	e9f02eeaf9aae615
01f6f378126fba702bfdca976b9ae406	6	NA
01f6f378126fba702bfdca976b9ae406	20	NA
01fb606163f23f52d676aa4f46b4381a	6	32f7f26e2db0fda3
01fb606163f23f52d676aa4f46b4381a	20	515f20192ef30888
02009b14e291072e12a5b27dffdf5a7b	6	NA
02009b14e291072e12a5b27dffdf5a7b	20	NA
0202cc5d16223bceb61e66cc4d7168f7	6	NA
0202cc5d16223bceb61e66cc4d7168f7	20	NA
0202d973562cc1efd380b93faf711df3	6	NA
0202d973562cc1efd380b93faf711df3	20	NA
02039a75cd47093fce9f1af3ab61a5e8	6	NA
02039a75cd47093fce9f1af3ab61a5e8	20	NA
0205c97b33f228ca830b36156eae9bc9	6	4fb73b48477798d8
0205c97b33f228ca830b36156eae9bc9	20	e64af1f9f30484a7
0205e0724a8a912dde9ad7dfba2aee0b	6	2929f5c4975e64d8
0205e0724a8a912dde9ad7dfba2aee0b	20	3cb877946ad1b521
02066c116dbacc40ec5cca2067db26c0	6	03697e3eee831259
02066c116dbacc40ec5cca2067db26c0	20	3fd37cb0db0f33cb
020bb8e3ad83c3e377648b6103c6fb4a	6	NA
020bb8e3ad83c3e377648b6103c6fb4a	20	NA
020c63aa1ae5c6fe7aeb8e2fbef99a3c	6	NA
020c63aa1ae5c6fe7aeb8e2fbef99a3c	20	NA
021331d523ad3092616ff99cf0c6c355	6	NA
021331d523ad3092616ff99cf0c6c355	20	NA
021686368317a35103f1f671f783d958	6	NA
021686368317a35103f1f671f783d958	20	NA
0216f9d35f2b695b904fffb312e3e611	6	2297d23eca9d9c60
0216f9d35f2b695b904fffb312e3e611	20	d9dd83f5940e3b89
02189c82c0395b9968ecb32895bc73c2	6	ba6bee8902ea1dbd
02189c82c0395b9968ecb32895bc73c2	20	ba6bee8902ea1dbd
02197ec055ea06c347bf1c6ceb6facf7	6	NA
02197ec055ea06c347bf1c6ceb6facf7	20	NA
02223564bd2f5c20768e63cf28c785e3	6	181248d769fc3a54
02223564bd2f5c20768e63cf28c785e3	20	924bdf95242f5650
02257f12aa71e6622d2bf4d0f7111ebf	6	d2e3e0e604de53ca
