ID	max_iters	hash
003a77d2aa15a5f93aa2cfe79b986c9e	6	0c2edd9658356c79
003a77d2aa15a5f93aa2cfe79b986c9e	20	0c2edd9658356c79
003de2086be59a5fb7a7aaad0992cf47	6	8b28f3ae06e19023
003de2086be59a5fb7a7aaad0992cf47	20	8b28f3ae06e19023
003deabca05a76f3ee449221a80d8b62	6	adebc035b016bed4
003deabca05a76f3ee449221a80d8b62	20	2362a22500ba9637
0041051c73dcdd885d412a38e8b09fba	6	f35b6f503c96c353
0041051c73dcdd885d412a38e8b09fba	20	f35b6f503c96c353
0041f01bcd7d0d1f9541cea6da79ad57	6	3c49a0f8ebc04e7e
0041f01bcd7d0d1f9541cea6da79ad57	20	3c49a0f8ebc04e7e
0042a627dfba7daa62d6ce175540c8a2	6	a619ad377631421f
0042a627dfba7daa62d6ce175540c8a2	20	a619ad377631421f
0043cfdde474fa37dfeb5ce5952d22f6	6	0e42ef80e329f296
0043cfdde474fa37dfeb5ce5952d22f6	20	0e42ef80e329f296
0049919cdf9556bfda5bb365af72414c	6	774f9b163ee6aed5
0049919cdf9556bfda5bb365af72414c	20	db55622533d9e0dc
004b0f451f7d96f6a572e9e76360f51a	6	84699052631bcbb9
004b0f451f7d96f6a572e9e76360f51a	20	c3b27cdb6df03cb7
005093e294b0ed0f7b23f341ff68968b	6	481d51c659a761b5
005093e294b0ed0f7b23f341ff68968b	20	afbaa3c9ba0bab96
00547b9476397463c8220560aeeea086	6	d89d165f04659022
00547b9476397463c8220560aeeea086	20	076dd7e95628fcf1
005522cf558f9b77ed345a289384e191	6	c8c861131ca7239d
005522cf558f9b77ed345a289384e191	20	c8c861131ca7239d
00597fb425e994af7a9d224ef4d09fc4	6	87bae999ec035549
00597fb425e994af7a9d224ef4d09fc4	20	a45d4b96b599c505
0059d4b1cf79efbc6e6ed50caee0448e	6	73406a4b8366d1df
0059d4b1cf79efbc6e6ed50caee0448e	20	41e2586528b587a5
005ccb378ced61c02105ed7ee0a62038	6	b542535416370414
005ccb378ced61c02105ed7ee0a62038	20	b542535416370414
005d76c0f37b33d8b752f7ebdd157a99	6	0d312ba0b15a2b1f
005d76c0f37b33d8b752f7ebdd157a99	20	0d312ba0b15a2b1f
00613b57720df18bec8d8dc68dc57a7b	6	8cbd0027a3c5c1ab
00613b57720df18bec8d8dc68dc57a7b	20	043ae850ee6c25ae
006282ac3d0013b911249d14c326f53d	6	37af47cef73c9d9d
006282ac3d0013b911249d14c326f53d	20	15907c054a561d51
0062dc10471119b9e13da682216b190f	6	d9085c7fa1d379bb
0062dc10471119b9e13da682216b190f	20	3d14806330b14302
0064aa2e16c9d4b18d32a45d3073fce9	6	76b62bba22abbb8d
0064aa2e16c9d4b18d32a45d3073fce9	20	926e4719af8b38d8
0067d012901f358831afb6d6e5f83767	6	6d80bfd67636aaa7
0067d012901f358831afb6d6e5f83767	20	75e4ac0832870f30
006be0fb3ae0a75aac0e386c2e6c4669	6	5e0e766b24213b24
006be0fb3ae0a75aac0e386c2e6c4669	20	087b855021595c5b
006c57c6c09a6e4a4402f1dd264cab15	6	5c7701bf509f788b
006c57c6c09a6e4a4402f1dd264cab15	20	cbcb167f888bf562
006cc1f4e081e7fd96a50a2171792f21	6	be2ad270a60a5d35
006cc1f4e081e7fd96a50a2171792f21	20	dd7196f18ff83ce7
006da0e3f4ad5b1ecd3651e66dbea36d	6	0f7660405899e43d
006da0e3f4ad5b1ecd3651e66dbea36d	20	1c47d25a3f0a9347
006dcf7e3d0fa7c39b0f542ad0ec949e	6	06f54f816f14afc7
006dcf7e3d0fa7c39b0f542ad0ec949e	20	NA
006e293dfc476b21c246b963c6eb16b7	6	41f6ce8ddbbb3731
006e293dfc476b21c246b963c6eb16b7	20	7172c55f298868f7
0071b624d91ebe408b0585f8c4e34fd9	6	e22d41e61747f196
0071b624d91ebe408b0585f8c4e34fd9	20	3fdf9329fb76b486
0072b0ce5c4ab8386763d10ef88f636e	6	163ce9e16c39b670
0072b0ce5c4ab8386763d10ef88f636e	20	56a554b631df7df9
0072b38614d34eb3c6ffc36aef13ee3a	6	0cc5be10afe3932b
0072b38614d34eb3c6ffc36aef13ee3a	20	c1ee27d4c90da0ad
00784e1e1a9ae772aae7f33c1fa5fbe2	6	1249d822eb0d0c8b
00784e1e1a9ae772aae7f33c1fa5fbe2	20	1249d822eb0d0c8b
00847fca81490df01b9e239fd6027378	6	c4234502dc99aa15
00847fca81490df01b9e239fd6027378	20	4cf9cd8a0c561768
0085c7242003811caf4b7eff64022e55	6	352388b037e6ee0e
0085c7242003811caf4b7eff64022e55	20	24222500c7e2c38d
008d1f79eec2b7712637e48aec7a63cd	6	5ba878421cba8583
008d1f79eec2b7712637e48aec7a63cd	20	69d4fb95c7583617
008d78352c3d630340e6a3ef0d7242d7	6	adcbf28f19177c64
008d78352c3d630340e6a3ef0d7242d7	20	31330cf9ddc7fcb2
008e7716c69009090ff6bd0048dc55f8	6	e6c0ab59af4efc1a
008e7716c69009090ff6bd0048dc55f8	20	9835a297bb54b87a
008fa3f37db9759dee825665e78e2e80	6	40f68ab88c12469a
008fa3f37db9759dee825665e78e2e80	20	fd0100a11ecb3799
0091ac9434f528a4007d82d2443d2dc9	6	392206f617911784
0091ac9434f528a4007d82d2443d2dc9	20	392206f617911784
0092f19206d4641caaa3a638914bee3f	6	056aba9c4a7033bb
0092f19206d4641caaa3a638914bee3f	20	c6777af3fa273a79
0094d44002500c187e3c2d07a13bee7c	6	356c59011990f7df
0094d44002500c187e3c2d07a13bee7c	20	356c59011990f7df
009a4a6c23299b864508393ee726625a	6	b6084d6fb94b2fd3
009a4a6c23299b864508393ee726625a	20	1e915d55b801dce6
00a1604721e43896a93b5329e5b38af4	6	e4fddf26aaca5c86
00a1604721e43896a93b5329e5b38af4	20	95a2eabcbca7a352
00a30fb1c0150fe3d6692afd2b220887	6	dea6f25cc47f0ae4
00a30fb1c0150fe3d6692afd2b220887	20	5175b8bd399c2908
00a62eb89afbf27e1addf8f5c437da9b	6	c7e05d1ad6fa8c8d
00a62eb89afbf27e1addf8f5c437da9b	20	9356b6ed708bf0b2
00a981f385cd209d41e1efa1f5f29bac	6	86bbbceed8641bd8
00a981f385cd209d41e1efa1f5f29bac	20	ddcf1facb24511ac
00ae4072f9b57d5d3cfe8919aff1b776	6	aa944b612bcb5eaf
00ae4072f9b57d5d3cfe8919aff1b776	20	af64ccdc3bea7849
00aec3b2e38968bf8a922709e2acfccd	6	5c817c779ba898c6
00aec3b2e38968bf8a922709e2acfccd	20	5c817c779ba898c6
00aefd1fc30c425075166ca051e57218	6	d70acefb1e2861ca
00aefd1fc30c425075166ca051e57218	20	03d548a17cc0edcd
00b1c27aee52d6dd9e112fa55d4cc1ca	6	387b92303c879095
00b1c27aee52d6dd9e112fa55d4cc1ca	20	9a45ad91099e4a82
00b46ace235e3915a439c77a231a5657	6	b5208acbeafc363d
00b46ace235e3915a439c77a231a5657	20	b1aab2c350a388b8
00b9b467c26540853360491401da61a5	6	38f868cb670edaf3
00b9b467c26540853360491401da61a5	20	5f4b4c2f1621324d
00bb0b4ef28ed38c49de4c54b9fabc4d	6	4e04d69006f77b3e
00bb0b4ef28ed38c49de4c54b9fabc4d	20	f1ebaf329ae73a89
00bbdbb1bc700e4c4ceb0d6e86e33c23	6	1e40bb3078cae1a4
00bbdbb1bc700e4c4ceb0d6e86e33c23	20	1e40bb3078cae1a4
00be4c67683c8edeca138279e13942cb	6	fe516a279c028919
00be4c67683c8edeca138279e13942cb	20	97bed3d9e43332ad
00be590675417eba2bb2585790ac392d	6	4d67bfe0ce63ef78
00be590675417eba2bb2585790ac392d	20	4d67bfe0ce63ef78
00c4c1dfa04e7cd8b7abc80a4a4f7153	6	ead3d2789f23bbe5
00c4c1dfa04e7cd8b7abc80a4a4f7153	20	ead3d2789f23bbe5
00d0eef039aa1f9cf1cf2647a58fe313	6	58c83a603fbf6e81
00d0eef039aa1f9cf1cf2647a58fe313	20	58c83a603fbf6e81
00d1fe07ab948b348bb3fb423b1ef40d	6	e40f233757183efa
00d1fe07ab948b348bb3fb423b1ef40d	20	0100995234908c80
00d239e486137a4f7264adb4fb57d5ae	6	dbc6947226efb50b
00d239e486137a4f7264adb4fb57d5ae	20	c960dd85d83576f1
00d25e6106c5c09bb5d8d0f7eae7385a	6	7fed7e4e025f0fae
00d25e6106c5c09bb5d8d0f7eae7385a	20	0dc7c32e2dbfd6c5
00d3338cd6cdfa099ff29f036c77d93d	6	31ea42a08c5ca4cf
00d3338cd6cdfa099ff29f036c77d93d	20	0351ae52d705460b
00d41fe5805aef9e2e3b63e1d9497edf	6	54462fcac8fff9b5
00d41fe5805aef9e2e3b63e1d9497edf	20	39f8b94b5710cf50
00d46b1518fddf95bc8ba424e1b5b77d	6	9f426d7c326c8470
00d46b1518fddf95bc8ba424e1b5b77d	20	fa481339d50fe4e2
00d5f0932042a96518b03e6fd2feaf48	6	871f4bd213d15c58
00d5f0932042a96518b03e6fd2feaf48	20	d6e4baa32055a56b
00d74259dcca2176f1cd561f52bc0326	6	aae2ff8f8e77f66d
00d74259dcca2176f1cd561f52bc0326	20	aae2ff8f8e77f66d
00df199d465391a52fc37b87f81a957f	6	a355f4e310b68ec8
00df199d465391a52fc37b87f81a957f	20	a355f4e310b68ec8
00e010712b854966aa56caf9c9dc4696	6	5ba38709dcf07b85
00e010712b854966aa56caf9c9dc4696	20	0117f683943e1da4
00e1e5a05ed04bcb437bd7fc57a88b7f	6	88d414e964f1ed2c
00e1e5a05ed04bcb437bd7fc57a88b7f	20	88d414e964f1ed2c
00e289099ea9bcef6a056a8c8ba8a3c0	6	e70449f0f0c953bb
00e289099ea9bcef6a056a8c8ba8a3c0	20	0e056ecb7468b4a2
00e32767bee1894beb0b71867f279d36	6	dd828893651f32b6
00e32767bee1894beb0b71867f279d36	20	4dffd5d12bca3abe
00e45ab8a1baf16155af6e59c3df5dbb	6	14f08a866c866796
00e45ab8a1baf16155af6e59c3df5dbb	20	14f08a866c866796
00e5aac4701e62ae50c9f1504057fce8	6	482800f19761432d
00e5aac4701e62ae50c9f1504057fce8	20	80d7752154eebbfc
00e974264f8f9048b68c983f36643115	6	68fcc8efc1a7e7ba
00e974264f8f9048b68c983f36643115	20	38336599bb1e2e0c
00ec2992d59f85705eb8e1f4f1e01b3d	6	bddf23b7ead91ad5
00ec2992d59f85705eb8e1f4f1e01b3d	20	bddf23b7ead91ad5
00ecd19c442956ff9a22584fd9bf439e	6	3de7b1270deb8301
00ecd19c442956ff9a22584fd9bf439e	20	3de7b1270deb8301
00ee79ac35e86f955a633d339777cfd5	6	518d588a01729ab5
00ee79ac35e86f955a633d339777cfd5	20	28a30a50fa3d9136
00f122e0bb11a9bf197002715699e204	6	1540cddc66a41414
00f122e0bb11a9bf197002715699e204	20	1692f693d0735fc1
00f2eb377986e7decbc863931680a3b2	6	2200ad6ca1c90466
00f2eb377986e7decbc863931680a3b2	20	a2a857679fa24dc6
00f4aca773e5675f35263dcd46b15bde	6	3013fea25017966c
00f4aca773e5675f35263dcd46b15bde	20	3013fea25017966c
00f88a15e12e7b364077c33125a35547	6	3ba71973e8cec729
00f88a15e12e7b364077c33125a35547	20	3ba71973e8cec729
00f969737ba4338bd233cd3ed249bd55	6	6bf9bce4e0898b5c
00f969737ba4338bd233cd3ed249bd55	20	5d3092ab9a9ee963
00fefbd32304db604a87910d187e8365	6	083e841f60510599
00fefbd32304db604a87910d187e8365	20	680e588f6e77fb38
0101d013a916d903e8e618d7db1edbb3	6	41d036f1d5e6d7cf
0101d013a916d903e8e618d7db1edbb3	20	143cae4af0d5e9fc
01077fa04638a98befd66bff16f4accd	6	374a1ff615b66df8
01077fa04638a98befd66bff16f4accd	20	45bdf4e323e00da0
01079ada0aa5a4f3bf4bb131b807eb38	6	914b704d03d04cd8
01079ada0aa5a4f3bf4bb131b807eb38	20	337fcd827fde5862
0107da33f8475f96dcaa3bd57e3cfb0f	6	3e401475b3feb948
0107da33f8475f96dcaa3bd57e3cfb0f	20	d6da7c6b5ebde43f
0107f34364dfff8ab062193b2c71b4de	6	ea4df5fe82f4f5d2
0107f34364dfff8ab062193b2c71b4de	20	56a07ec37fd7a249
01092687660de604975b7e75932607b7	6	c3622a6973ec571a
01092687660de604975b7e75932607b7	20	e814e5df7bd31e81
010a035bfd273b17438896d04f47b4be	6	318be917e672a8fe
010a035bfd273b17438896d04f47b4be	20	2acf8c5a132472d9
010c2e0ca6399116d206100ca14aa880	6	a20f988cd7cb7e8d
010c2e0ca6399116d206100ca14aa880	20	a20f988cd7cb7e8d
010c9d7a6e9e6cac63f110915d9dd56e	6	d35780d7aac4f670
010c9d7a6e9e6cac63f110915d9dd56e	20	1cb1acf908f859ec
010eb724ccc815100d40bcc948f9c598	6	82e2735b0d765750
010eb724ccc815100d40bcc948f9c598	20	82e2735b0d765750
01135f7a79d555bd0406f00fac22cbe2	6	68bdb71e47a92839
01135f7a79d555bd0406f00fac22cbe2	20	f5d80c134e4c4fac
01136f74588604a67b5e5950a2525129	6	202ef8125a409c3c
01136f74588604a67b5e5950a2525129	20	bf1626e8f71a81bd
0113bc2aba73927ba3828baab15fb8c6	6	27ff3e7ccf2dec13
0113bc2aba73927ba3828baab15fb8c6	20	e3a3e6c0e9898aa9
0114ad337fee86dfb02871d8a971b130	6	ef56da70844d955f
0114ad337fee86dfb02871d8a971b130	20	4c62bfcb6f13fcf0
0119a8fe54c110d927344cd950a43671	6	c8baf3af42b09d0f
0119a8fe54c110d927344cd950a43671	20	95816bd96464c7e9
01209700b6b45ca5fda7fbcb17765db1	6	2db5b1d1b1e5c7f9
01209700b6b45ca5fda7fbcb17765db1	20	63bf9e5700737abe
0121f7a2adac25bb3f01fb841fdce55f	6	a701fa596794fd2a
0121f7a2adac25bb3f01fb841fdce55f	20	a701fa596794fd2a
01225987412b6f8423cc68be93385f6e	6	e22d86097348e0d4
01225987412b6f8423cc68be93385f6e	20	3e0a77f5f4dda6bb
01243b47967a3d012ea22e993355c833	6	a971c201706995ef
01243b47967a3d012ea22e993355c833	20	8cd817061381ef38
012a40c3c94a3f1701efa5e73611529c	6	c8de3813a8989002
012a40c3c94a3f1701efa5e73611529c	20	c8de3813a8989002
012e56e8b23c29cb222b64bdeb523409	6	99a69ee3423c17b0
012e56e8b23c29cb222b64bdeb523409	20	cac88586c4d3bda2
01363e6edd7b668dcd8706534c4e1f4f	6	3b8f1d21ce9847e6
01363e6edd7b668dcd8706534c4e1f4f	20	4bbe1646b8d396c6
0136adb99bdca756b28f8aca2bf8a1b3	6	41ff93969b92f2c4
0136adb99bdca756b28f8aca2bf8a1b3	20	08918ba6f2c4f46e
013a51ccada51812061ed2d6504e23a5	6	f503630706b5a3dc
013a51ccada51812061ed2d6504e23a5	20	f503630706b5a3dc
013eb6c4963e5a4724c4b34599f0bb64	6	5fef1d0b97021961
013eb6c4963e5a4724c4b34599f0bb64	20	0bc700b0991e4b05
013ed5a359706d5bc4ce7e2dac38bad8	6	61ffd280ebceaec7
013ed5a359706d5bc4ce7e2dac38bad8	20	7a677c95b77d9ff2
0141b82b3d2a411d8c2168119e2d7452	6	c46def15164d6909
0141b82b3d2a411d8c2168119e2d7452	20	c46def15164d6909
014a36afe8dfc0c7cd6098f66fb8756a	6	411d2d90598fd5a3
014a36afe8dfc0c7cd6098f66fb8756a	20	411d2d90598fd5a3
014eb73b695be1a41c61e15ca919f0f8	6	391ecc191260af4b
014eb73b695be1a41c61e15ca919f0f8	20	bdc0835ab9c02abf
0151782431fa0ec1f855523721c52682	6	fe1d820a0966fce7
0151782431fa0ec1f855523721c52682	20	0fbdfac66548cd7e
0151bedac526ee195bc52e4134cd80e7	6	5c287fd5ce7be680
0151bedac526ee195bc52e4134cd80e7	20	1ec16e5ebab81390
0151ced92d88d7b46424ccf1d26d7716	6	5f379811163f38e5
0151ced92d88d7b46424ccf1d26d7716	20	aba93b151fcd34db
0152ba35c2942027426ebe4a074f5fdf	6	8d8c8ab8570f6c2e
0152ba35c2942027426ebe4a074f5fdf	20	f116996bc7c15bbd
0152d286cde406747d179c36a95c2fdc	6	ce77e2ee9794c054
0152d286cde406747d179c36a95c2fdc	20	fe3842cdaf967502
0154182ac2508df34a7bf7120a368e70	6	e3ba9f91d20b1fab
0154182ac2508df34a7bf7120a368e70	20	44ab046011fcc7e4
015a78f0b46546a98970be8f3101443c	6	d642ca04afe61ae2
015a78f0b46546a98970be8f3101443c	20	d642ca04afe61ae2
015a8c86d53869abb26f9dbe4a5f1e54	6	5c9948f2c983ed94
015a8c86d53869abb26f9dbe4a5f1e54	20	5c9948f2c983ed94
01653db16d6cedc27f5314d680efc055	6	cb70378dfb63f96e
01653db16d6cedc27f5314d680efc055	20	cb70378dfb63f96e
01657386753a1369dd286a3fee9062e4	6	db1c5e676a65f851
01657386753a1369dd286a3fee9062e4	20	db1c5e676a65f851
01665130994f549bc94ea4b1e91111cd	6	221750dd154d3472
01665130994f549bc94ea4b1e91111cd	20	dda30faf4c7447e0
0167ead7da1e981805564ca981f64bea	6	e64053e529c85dba
0167ead7da1e981805564ca981f64bea	20	62d4a8355976f592
016ad2dcc5ac2bb3eb555f2a8a6e412b	6	85cd3842b6c13810
016ad2dcc5ac2bb3eb555f2a8a6e412b	20	85cd3842b6c13810
016c52d4105ea384ade3644ab71415c4	6	01d47c27f981ff4a
016c52d4105ea384ade3644ab71415c4	20	01d47c27f981ff4a
016fa607917cff1ece5bd5c624a49491	6	2173a87e83fe27cc
016fa607917cff1ece5bd5c624a49491	20	c50b59a17aeac375
0174593b6652936010405e3f4b6799c1	6	ed001152b1344e76
0174593b6652936010405e3f4b6799c1	20	e05fef55087f2530
0176764afff2ea9f16a90fec9a516ed2	6	35a67adcbc8ac472
0176764afff2ea9f16a90fec9a516ed2	20	716df514def38968
0177419016ca9d3abad0c15998bdf72f	6	b1c1a4a834368108
0177419016ca9d3abad0c15998bdf72f	20	df0fae555a67c566
01796eb1fc5b82e2d36e60dacb631250	6	4310ce56b5b816ca
01796eb1fc5b82e2d36e60dacb631250	20	7b03acee28532047
017ba03ed108f492c9293c7c95e5cae9	6	34093b90da58c41a
017ba03ed108f492c9293c7c95e5cae9	20	1dec1e7977905792
017bba0f995e6d9921253e5a59521435	6	7f459f6f3555a0bb
017bba0f995e6d9921253e5a59521435	20	42af41658b9414ad
017d217fc0568c83c47f2c35bb685481	6	b5b5d08e2dc62a0d
017d217fc0568c83c47f2c35bb685481	20	3ae16d37f42f7996
017fe0fa773f3213acb3fc70d12a0d5f	6	a890a6098502586e
017fe0fa773f3213acb3fc70d12a0d5f	20	3834d4609c6dd17e
01813075a2ddb68ae1fc655ca003437e	6	e11c2c9fe25bfc30
01813075a2ddb68ae1fc655ca003437e	20	9e63837cb931365c
01843a0195183ca14246a88bf7bad482	6	a2ecfc9ca42c34e2
01843a0195183ca14246a88bf7bad482	20	2276c84ad6460958
0184fc46a3e15163bf4f114a2689fe5c	6	8a94a94fe9198f73
0184fc46a3e15163bf4f114a2689fe5c	20	f5f534a316fa66a2
018b45eea6e1db3dc076ce5650c1b33a	6	9c9219523e5e369f
018b45eea6e1db3dc076ce5650c1b33a	20	0c1c57940897cea4
018baa8023b064875f9459bb4b164239	6	93a72f823fe6d6eb
018baa8023b064875f9459bb4b164239	20	7491b4f641be23b3
018e0d55855905e9914c4c1af52eea55	6	6131d4b0d7f3bd78
018e0d55855905e9914c4c1af52eea55	20	6131d4b0d7f3bd78
019044d2c20a2f868da3325a8392ae49	6	1e82046f28e1dad0
019044d2c20a2f868da3325a8392ae49	20	ceb871773309acb7
0191a0bf3412ed407ba669f8d69081ee	6	0595fdff74936a95
0191a0bf3412ed407ba669f8d69081ee	20	7f2d8c6bb7f289cd
019312023ae44dd892cd3f62550aea6e	6	7271d0cc3e501341
019312023ae44dd892cd3f62550aea6e	20	7271d0cc3e501341
01933666e24a4fcb6240ce46b6160380	6	22e396b1895e5eb7
01933666e24a4fcb6240ce46b6160380	20	22e396b1895e5eb7
0193bb2b5b7c07ad179001c34a885f6c	6	85381c4a5b1c06c3
0193bb2b5b7c07ad179001c34a885f6c	20	ee8769b88a63f0d2
01943b1d6f8e65a44e99f97da3236241	6	675f552d3fe10d5c
01943b1d6f8e65a44e99f97da3236241	20	32b957524f30c02b
0194a15658e15953f779d436681f1199	6	6bcceab6e9b67530
0194a15658e15953f779d436681f1199	20	6bcceab6e9b67530
01950351dd73990085d75e125b1551de	6	d9c39533b6d9dd52
01950351dd73990085d75e125b1551de	20	9d85d0b0e9027afe
0195cb8a6b36b6e6fe6b23365828e198	6	09a2ad64259ec327
0195cb8a6b36b6e6fe6b23365828e198	20	09a2ad64259ec327
01966a0fc52b2200a13f5f835275a919	6	dc9685e47f48d4b1
01966a0fc52b2200a13f5f835275a919	20	dc9685e47f48d4b1
01979ca4966cc363ec3caeebd8d3fc31	6	7e5c2b96b726ec18
01979ca4966cc363ec3caeebd8d3fc31	20	745c93900c7b8db1
019dc69c96737c3d62696c9acf3edf1b	6	945413e2f7840fed
019dc69c96737c3d62696c9acf3edf1b	20	f3c04aa37df5039a
01a160920ac2891c97339805cb3093b1	6	6c21c2438efb06bf
01a160920ac2891c97339805cb3093b1	20	b9c3f666f0e862b6
01a2e098e96522a52a76c783a5b0b587	6	58fae86dc009c6bc
01a2e098e96522a52a76c783a5b0b587	20	c6217782374c7b6b
01a74343f618546e9ad2a60849140317	6	14691b8dd6cbc2f4
01a74343f618546e9ad2a60849140317	20	749fd0130f3ea900
01a7a38902771cf5e7f37b7e0275b0fb	6	e3d22836cb76acbc
01a7a38902771cf5e7f37b7e0275b0fb	20	4a8c79597358909c
01a82297e8d8f68eeeb26329d1bf26c2	6	bca4e4afbb724c04
01a82297e8d8f68eeeb26329d1bf26c2	20	bca4e4afbb724c04
01af042093bf36119811b6e658e7a231	6	94479f49f53189cb
01af042093bf36119811b6e658e7a231	20	095100a5358b4eff
01b105afb0dcb7a28cfe775c98b6ee00	6	958d359dbae1b605
01b105afb0dcb7a28cfe775c98b6ee00	20	9fa8f9963204751e
01b4cb9b343aef8334f5d22e4d8f0380	6	05704f96e900bb6e
01b4cb9b343aef8334f5d22e4d8f0380	20	7480dfccb280fcd4
01bc467c0134087a88cb308e5fb259ec	6	77b152b75c3bff6d
01bc467c0134087a88cb308e5fb259ec	20	b77d73e48eb2492e
01bc4d75a43a8293132d0be627341207	6	9e972e6d94226c54
01bc4d75a43a8293132d0be627341207	20	1553caa4203c15ff
01bd0865ab694bc71d80b7d285d5777d	6	b221d607d9a1e301
01bd0865ab694bc71d80b7d285d5777d	20	fcf5a1bdaceac4e9
01c09bcfbd1f9c2cf781d37abdfc7473	6	8cd26e631618d271
01c09bcfbd1f9c2cf781d37abdfc7473	20	b6f329c0f4136d8a
01c48559d4870a5f3216291060fbeb39	6	e696ff15581a1208
01c48559d4870a5f3216291060fbeb39	20	e696ff15581a1208
01c64036a1e08f96e79e92d72cb8626c	6	c0ee8151665544b5
01c64036a1e08f96e79e92d72cb8626c	20	aa645a328bc1f079
01cced75cb378574bc849f76e909c94f	6	dd392ff43009f72e
01cced75cb378574bc849f76e909c94f	20	dba38b73bec9e4c8
01cf0326d2ab46b71fe4e2eac97b2b18	6	39412a13f678171f
01cf0326d2ab46b71fe4e2eac97b2b18	20	39412a13f678171f
01d037bf22a943430790eedd667f415e	6	e4223351d479c54b
01d037bf22a943430790eedd667f415e	20	18bc8a5520b175f1
01d12e6a44b845def1455663b490d7cc	6	2e15b8fb82b4390a
01d12e6a44b845def1455663b490d7cc	20	2e15b8fb82b4390a
01d142c43f3ce9a8c5ef7a1ecdbb6cba	6	9ad331d57a49d362
01d142c43f3ce9a8c5ef7a1ecdbb6cba	20	9ad331d57a49d362
01d494c2afa4960a236bf8412e2bd08a	6	8c0db0ac56bb752a
01d494c2afa4960a236bf8412e2bd08a	20	72f1d8f13346b504
01d55a3ba267f6b2a2911c9239f2bd31	6	f487c01dd37b6eda
01d55a3ba267f6b2a2911c9239f2bd31	20	fef40c2f0aed53ab
01d7029fd605b0f8aa31ce2260b9f874	6	132c1de2bc04e1dd
01d7029fd605b0f8aa31ce2260b9f874	20	6c8c80625fd1d842
01da0d23a7273b00c0252c1ca964444f	6	671e8a2535e29fca
01da0d23a7273b00c0252c1ca964444f	20	671e8a2535e29fca
01db0170c4c634550cc710a645093cfb	6	6e890a0b89b1b11b
