ID	max_iters	hash
0025a06f00f6e467f7cf4ef9e649b2a7	20	930abf6db538eaae
00260e67c792062bc3e10e6b94522101	0	a057271c9071c99d
00260e67c792062bc3e10e6b94522101	2	666957177d80fdb8
00260e67c792062bc3e10e6b94522101	4	9d9bcef8b02f8ca5
00260e67c792062bc3e10e6b94522101	6	e18abe917912662d
00260e67c792062bc3e10e6b94522101	10	78488d8564cc43b1
00260e67c792062bc3e10e6b94522101	20	7f005aab7489950d
0026aaf8bbf2df73cb5db34a7b7a7a04	0	a057271c9071c99d
0026aaf8bbf2df73cb5db34a7b7a7a04	2	7ce5a0e1febe3722
0026aaf8bbf2df73cb5db34a7b7a7a04	4	8a2f6ba3e27c7c46
0026aaf8bbf2df73cb5db34a7b7a7a04	6	d0c40948d75fa5b5
0026aaf8bbf2df73cb5db34a7b7a7a04	10	c15ab6a52e4dedb4
0026aaf8bbf2df73cb5db34a7b7a7a04	20	74027337aa00c91e
00274d0721d26f867b2573377712cac9	0	a057271c9071c99d
00274d0721d26f867b2573377712cac9	2	1f55716659e74be9
00274d0721d26f867b2573377712cac9	4	28dd4fccabe71505
00274d0721d26f867b2573377712cac9	6	692a8f0694f06f0a
00274d0721d26f867b2573377712cac9	10	21e2f41c1ad75068
00274d0721d26f867b2573377712cac9	20	d21ef03361761ec4
00275f3018d50ba38867268739dfc44f	0	a057271c9071c99d
00275f3018d50ba38867268739dfc44f	2	d5cfe2ed58c9f33d
00275f3018d50ba38867268739dfc44f	4	1d51ae7c6408ddf2
00275f3018d50ba38867268739dfc44f	6	bbb3134d1e0e9f61
00275f3018d50ba38867268739dfc44f	10	96075d06eee13d6b
00275f3018d50ba38867268739dfc44f	20	5b04b0b7e3642d46
002a0330958a14deb23dcc84b5489e8a	0	a057271c9071c99d
002a0330958a14deb23dcc84b5489e8a	2	73234b931b608a3d
002a0330958a14deb23dcc84b5489e8a	4	4e0ce0ae2efa1b97
002a0330958a14deb23dcc84b5489e8a	6	46ea48abb797cdbc
002a0330958a14deb23dcc84b5489e8a	10	7220124dc62fad79
002a0330958a14deb23dcc84b5489e8a	20	0d60057e1e29adc7
002bed2572e6e326815e674f288de8b4	0	a057271c9071c99d
002bed2572e6e326815e674f288de8b4	2	45dec0cdcb8ef0de
002bed2572e6e326815e674f288de8b4	4	7502a8cab11d5fa1
002bed2572e6e326815e674f288de8b4	6	418d578ea858bde2
002bed2572e6e326815e674f288de8b4	10	a822d65d57beaa3b
002bed2572e6e326815e674f288de8b4	20	70fca7b9a3885f2e
003154fc91d34d29ec5cf93b0bc32143	0	a057271c9071c99d
003154fc91d34d29ec5cf93b0bc32143	2	a7b2a8eb5e0ceb2b
003154fc91d34d29ec5cf93b0bc32143	4	a17305fcac4817ca
003154fc91d34d29ec5cf93b0bc32143	6	889d1d9a8921b5f9
003154fc91d34d29ec5cf93b0bc32143	10	908ab7a148ceb048
003154fc91d34d29ec5cf93b0bc32143	20	9cffe9883ba43977
00316e383123773ae35d3210f5396205	0	a057271c9071c99d
00316e383123773ae35d3210f5396205	2	6276c7a5854f3d8c
00316e383123773ae35d3210f5396205	4	10d68c58d657f72d
00316e383123773ae35d3210f5396205	6	af0f81545884f02b
00316e383123773ae35d3210f5396205	10	aa1151640594f80c
00316e383123773ae35d3210f5396205	20	08dd80fc530feb43
0033baadbd48d3f880e9b5a733bd4950	0	a057271c9071c99d
0033baadbd48d3f880e9b5a733bd4950	2	1389de442d707dfa
0033baadbd48d3f880e9b5a733bd4950	4	7714b292e30847f3
0033baadbd48d3f880e9b5a733bd4950	6	ceb72bc2cc0e0a3f
0033baadbd48d3f880e9b5a733bd4950	10	49a0bd488598b159
0033baadbd48d3f880e9b5a733bd4950	20	c5ef5f582613e641
0035666407d4ccb5082630045d60a5fe	0	a057271c9071c99d
0035666407d4ccb5082630045d60a5fe	2	4127ea186840d542
0035666407d4ccb5082630045d60a5fe	4	6398d383973d7788
0035666407d4ccb5082630045d60a5fe	6	649512ee18fc9c28
0035666407d4ccb5082630045d60a5fe	10	649512ee18fc9c28
0035666407d4ccb5082630045d60a5fe	20	649512ee18fc9c28
0038cea06eae4c3234b7bb65d9a8497c	0	a057271c9071c99d
0038cea06eae4c3234b7bb65d9a8497c	2	3025052a9ddaea71
0038cea06eae4c3234b7bb65d9a8497c	4	f2a25940654cc7a9
0038cea06eae4c3234b7bb65d9a8497c	6	f2a25940654cc7a9
0038cea06eae4c3234b7bb65d9a8497c	10	f2a25940654cc7a9
0038cea06eae4c3234b7bb65d9a8497c	20	f2a25940654cc7a9
003a77d2aa15a5f93aa2cfe79b986c9e	0	a057271c9071c99d
003a77d2aa15a5f93aa2cfe79b986c9e	2	3d4cb85b4112878b
003a77d2aa15a5f93aa2cfe79b986c9e	4	9c1c5451a756dc5a
003a77d2aa15a5f93aa2cfe79b986c9e	6	d48a560ef61f81d5
003a77d2aa15a5f93aa2cfe79b986c9e	10	c7ebef18a28f5537
003a77d2aa15a5f93aa2cfe79b986c9e	20	c7ebef18a28f5537
003de2086be59a5fb7a7aaad0992cf47	0	a057271c9071c99d
003de2086be59a5fb7a7aaad0992cf47	2	b7d2a14e688b5b70
003de2086be59a5fb7a7aaad0992cf47	4	53c37f17bd6f2108
003de2086be59a5fb7a7aaad0992cf47	6	574fd44979f71c27
003de2086be59a5fb7a7aaad0992cf47	10	8399b7b16b7f0c50
003de2086be59a5fb7a7aaad0992cf47	20	0b9c69578c6aa571
003deabca05a76f3ee449221a80d8b62	0	a057271c9071c99d
003deabca05a76f3ee449221a80d8b62	2	29aff0516e0608f6
003deabca05a76f3ee449221a80d8b62	4	25a89e19319177c8
003deabca05a76f3ee449221a80d8b62	6	45c4faf30e7ba8cf
003deabca05a76f3ee449221a80d8b62	10	668d69b35b9d0f97
003deabca05a76f3ee449221a80d8b62	20	8b7a5577b1188a28
0041051c73dcdd885d412a38e8b09fba	0	a057271c9071c99d
0041051c73dcdd885d412a38e8b09fba	2	4e5313495115d1a4
0041051c73dcdd885d412a38e8b09fba	4	4cd9dc2f1dec8b6e
0041051c73dcdd885d412a38e8b09fba	6	1eb303c92190f656
0041051c73dcdd885d412a38e8b09fba	10	631c04168a099156
0041051c73dcdd885d412a38e8b09fba	20	f2b11f97dc923b62
0041f01bcd7d0d1f9541cea6da79ad57	0	a057271c9071c99d
0041f01bcd7d0d1f9541cea6da79ad57	2	f265350dc4ee6eab
0041f01bcd7d0d1f9541cea6da79ad57	4	d886d21fdc0afed8
0041f01bcd7d0d1f9541cea6da79ad57	6	631533e410cd2279
0041f01bcd7d0d1f9541cea6da79ad57	10	7b64c86af153d2a0
0041f01bcd7d0d1f9541cea6da79ad57	20	7b64c86af153d2a0
0042a627dfba7daa62d6ce175540c8a2	0	a057271c9071c99d
0042a627dfba7daa62d6ce175540c8a2	2	0e9ec8f835c4667f
0042a627dfba7daa62d6ce175540c8a2	4	a4ffa0ffd9451af7
0042a627dfba7daa62d6ce175540c8a2	6	74c747aafeeb7fa9
0042a627dfba7daa62d6ce175540c8a2	10	63cb6e2953f5de30
0042a627dfba7daa62d6ce175540c8a2	20	f1a753be9c26ab9c
0043cfdde474fa37dfeb5ce5952d22f6	0	a057271c9071c99d
0043cfdde474fa37dfeb5ce5952d22f6	2	558bcff87971f625
0043cfdde474fa37dfeb5ce5952d22f6	4	8e5300bd9f377a5e
0043cfdde474fa37dfeb5ce5952d22f6	6	0d70171ebd5e0b23
0043cfdde474fa37dfeb5ce5952d22f6	10	43e0fb1b40083899
0043cfdde474fa37dfeb5ce5952d22f6	20	43e0fb1b40083899
0049919cdf9556bfda5bb365af72414c	0	a057271c9071c99d
0049919cdf9556bfda5bb365af72414c	2	ddec618eba3fe40d
0049919cdf9556bfda5bb365af72414c	4	5dc8e1a5ac991c98
0049919cdf9556bfda5bb365af72414c	6	d20beaf149e63195
0049919cdf9556bfda5bb365af72414c	10	cd4a04f1984d0697
0049919cdf9556bfda5bb365af72414c	20	860ecce7ecbf6104
004b0f451f7d96f6a572e9e76360f51a	0	a057271c9071c99d
004b0f451f7d96f6a572e9e76360f51a	2	1352d1b5cec9b955
004b0f451f7d96f6a572e9e76360f51a	4	85531a607886e355
004b0f451f7d96f6a572e9e76360f51a	6	c86b398a0e88e282
004b0f451f7d96f6a572e9e76360f51a	10	dab914009c9752ed
004b0f451f7d96f6a572e9e76360f51a	20	a2d0a3a14e186689
005093e294b0ed0f7b23f341ff68968b	0	a057271c9071c99d
005093e294b0ed0f7b23f341ff68968b	2	4980956fd6a42def
005093e294b0ed0f7b23f341ff68968b	4	246a1453706d829f
005093e294b0ed0f7b23f341ff68968b	6	3aed296ac5520aab
005093e294b0ed0f7b23f341ff68968b	10	756cb779df914a3b
005093e294b0ed0f7b23f341ff68968b	20	5096882a3274e999
00547b9476397463c8220560aeeea086	0	a057271c9071c99d
00547b9476397463c8220560aeeea086	2	502ab77eef68555c
00547b9476397463c8220560aeeea086	4	f12fc3f8476e60a3
00547b9476397463c8220560aeeea086	6	39d4ff532b297d73
00547b9476397463c8220560aeeea086	10	44e3a52cf1a1b734
00547b9476397463c8220560aeeea086	20	e11aa2eea69b497d
005522cf558f9b77ed345a289384e191	0	a057271c9071c99d
005522cf558f9b77ed345a289384e191	2	ad55dc8d901a825f
005522cf558f9b77ed345a289384e191	4	4989f513a92884fb
005522cf558f9b77ed345a289384e191	6	09b8a77f3e3ec62a
005522cf558f9b77ed345a289384e191	10	a5d8bbb8175c8cb5
005522cf558f9b77ed345a289384e191	20	d139d45475ea0a2f
00597fb425e994af7a9d224ef4d09fc4	0	a057271c9071c99d
00597fb425e994af7a9d224ef4d09fc4	2	88ccca76786d2b53
00597fb425e994af7a9d224ef4d09fc4	4	396967e5c0e7ee24
00597fb425e994af7a9d224ef4d09fc4	6	52c5419e6bccc92a
00597fb425e994af7a9d224ef4d09fc4	10	970c1d639dbd27c3
00597fb425e994af7a9d224ef4d09fc4	20	e33d427de16890f4
0059d4b1cf79efbc6e6ed50caee0448e	0	a057271c9071c99d
0059d4b1cf79efbc6e6ed50caee0448e	2	bd795f64be30cb33
0059d4b1cf79efbc6e6ed50caee0448e	4	9d7c3ffe15799e33
0059d4b1cf79efbc6e6ed50caee0448e	6	02aaf554b5d367e5
0059d4b1cf79efbc6e6ed50caee0448e	10	beccd1d7f0223ed1
0059d4b1cf79efbc6e6ed50caee0448e	20	c4d0f974a477502c
005ccb378ced61c02105ed7ee0a62038	0	a057271c9071c99d
005ccb378ced61c02105ed7ee0a62038	2	f21b6958019420b1
005ccb378ced61c02105ed7ee0a62038	4	ad4dcf8615a2ebd2
005ccb378ced61c02105ed7ee0a62038	6	9bc7c70e9c30a277
005ccb378ced61c02105ed7ee0a62038	10	d5d015f76fd69b7b
005ccb378ced61c02105ed7ee0a62038	20	d5d015f76fd69b7b
005d76c0f37b33d8b752f7ebdd157a99	0	a057271c9071c99d
005d76c0f37b33d8b752f7ebdd157a99	2	c973df9a55ac3fef
005d76c0f37b33d8b752f7ebdd157a99	4	c4c12572ebad3da1
005d76c0f37b33d8b752f7ebdd157a99	6	79051eb16f235faa
005d76c0f37b33d8b752f7ebdd157a99	10	2afd25a3a0543eaf
005d76c0f37b33d8b752f7ebdd157a99	20	d6d9b357c4db325a
00613b57720df18bec8d8dc68dc57a7b	0	a057271c9071c99d
00613b57720df18bec8d8dc68dc57a7b	2	c2a5f27beea62cc0
00613b57720df18bec8d8dc68dc57a7b	4	b423a9e769457a74
00613b57720df18bec8d8dc68dc57a7b	6	8cb9eb4120dbfc8f
00613b57720df18bec8d8dc68dc57a7b	10	fbdeffb153325021
00613b57720df18bec8d8dc68dc57a7b	20	c96dcff91caa0b3f
006282ac3d0013b911249d14c326f53d	0	a057271c9071c99d
006282ac3d0013b911249d14c326f53d	2	2f718db519505595
006282ac3d0013b911249d14c326f53d	4	cb91784bcddacb7c
006282ac3d0013b911249d14c326f53d	6	bcade30f4a4f5c2f
006282ac3d0013b911249d14c326f53d	10	5b574f6b46486236
006282ac3d0013b911249d14c326f53d	20	717a3025ea41dd14
0062dc10471119b9e13da682216b190f	0	a057271c9071c99d
0062dc10471119b9e13da682216b190f	2	6433bc1c7d921c70
0062dc10471119b9e13da682216b190f	4	c059af99ee77c839
0062dc10471119b9e13da682216b190f	6	46558864ef6e21f3
0062dc10471119b9e13da682216b190f	10	298cc065bcaf9577
0062dc10471119b9e13da682216b190f	20	b17aacbe73ed3f72
0064aa2e16c9d4b18d32a45d3073fce9	0	a057271c9071c99d
0064aa2e16c9d4b18d32a45d3073fce9	2	7bb0ce50bc2c9a8f
0064aa2e16c9d4b18d32a45d3073fce9	4	ed9061bbc761a20b
0064aa2e16c9d4b18d32a45d3073fce9	6	249cae7030e5c208
0064aa2e16c9d4b18d32a45d3073fce9	10	c33717111035fcc1
0064aa2e16c9d4b18d32a45d3073fce9	20	651750b02c2b9d56
0067d012901f358831afb6d6e5f83767	0	a057271c9071c99d
0067d012901f358831afb6d6e5f83767	2	83760182f9fc3543
0067d012901f358831afb6d6e5f83767	4	58946db3887e7009
0067d012901f358831afb6d6e5f83767	6	f415c3446529ad6f
0067d012901f358831afb6d6e5f83767	10	83c40952c23e16ce
0067d012901f358831afb6d6e5f83767	20	26d217b80c500939
006be0fb3ae0a75aac0e386c2e6c4669	0	a057271c9071c99d
006be0fb3ae0a75aac0e386c2e6c4669	2	0b67d648f14fa6f1
006be0fb3ae0a75aac0e386c2e6c4669	4	bc7c3be5db0dcaca
006be0fb3ae0a75aac0e386c2e6c4669	6	bb0f9c84f50a32ee
006be0fb3ae0a75aac0e386c2e6c4669	10	1869759b1213fdb3
006be0fb3ae0a75aac0e386c2e6c4669	20	6fee651a859c2c87
006c57c6c09a6e4a4402f1dd264cab15	0	a057271c9071c99d
006c57c6c09a6e4a4402f1dd264cab15	2	b67959ae92e30ae9
006c57c6c09a6e4a4402f1dd264cab15	4	2b199432dc29f80d
006c57c6c09a6e4a4402f1dd264cab15	6	f0b4625bd6f2f6f9
006c57c6c09a6e4a4402f1dd264cab15	10	fe5117ec6e3d1154
006c57c6c09a6e4a4402f1dd264cab15	20	0389cf9d8c0af1c7
006cc1f4e081e7fd96a50a2171792f21	0	a057271c9071c99d
006cc1f4e081e7fd96a50a2171792f21	2	95ec9689a5912256
006cc1f4e081e7fd96a50a2171792f21	4	64e25ef78a64ef6a
006cc1f4e081e7fd96a50a2171792f21	6	6178a5e1f96a0b7a
006cc1f4e081e7fd96a50a2171792f21	10	97439786c6d2342d
006cc1f4e081e7fd96a50a2171792f21	20	bdb155dc34b1f422
006da0e3f4ad5b1ecd3651e66dbea36d	0	a057271c9071c99d
006da0e3f4ad5b1ecd3651e66dbea36d	2	c99807d87df04b89
006da0e3f4ad5b1ecd3651e66dbea36d	4	c70d9ac4c60e166a
006da0e3f4ad5b1ecd3651e66dbea36d	6	3c64b9014d47c263
006da0e3f4ad5b1ecd3651e66dbea36d	10	767ac5da1f4b5f3a
006da0e3f4ad5b1ecd3651e66dbea36d	20	334fcc05348c63fd
006dcf7e3d0fa7c39b0f542ad0ec949e	0	a057271c9071c99d
006dcf7e3d0fa7c39b0f542ad0ec949e	2	6ee813d0ad53bc30
006dcf7e3d0fa7c39b0f542ad0ec949e	4	NA
006dcf7e3d0fa7c39b0f542ad0ec949e	6	NA
006dcf7e3d0fa7c39b0f542ad0ec949e	10	NA
006dcf7e3d0fa7c39b0f542ad0ec949e	20	NA
006e293dfc476b21c246b963c6eb16b7	0	a057271c9071c99d
006e293dfc476b21c246b963c6eb16b7	2	c9531fb9e96271c9
006e293dfc476b21c246b963c6eb16b7	4	3ddad0000c72a1ab
006e293dfc476b21c246b963c6eb16b7	6	4283378ebef8734a
006e293dfc476b21c246b963c6eb16b7	10	e217e1e7b7ef8426
006e293dfc476b21c246b963c6eb16b7	20	0f62c2e053d77ae0
0071b624d91ebe408b0585f8c4e34fd9	0	a057271c9071c99d
0071b624d91ebe408b0585f8c4e34fd9	2	bbc2b272938c8805
0071b624d91ebe408b0585f8c4e34fd9	4	b7d99802776059ab
0071b624d91ebe408b0585f8c4e34fd9	6	a6cc6b999fc482d6
0071b624d91ebe408b0585f8c4e34fd9	10	08ce3526e236d72a
0071b624d91ebe408b0585f8c4e34fd9	20	c052cf1ae26b311e
0072b0ce5c4ab8386763d10ef88f636e	0	a057271c9071c99d
0072b0ce5c4ab8386763d10ef88f636e	2	f80b2a2a61585d21
0072b0ce5c4ab8386763d10ef88f636e	4	07652143548b24dd
0072b0ce5c4ab8386763d10ef88f636e	6	3c179d23ede881b6
0072b0ce5c4ab8386763d10ef88f636e	10	b081c7a0a6ca2bfd
0072b0ce5c4ab8386763d10ef88f636e	20	fb559d1eb7e1bbfa
0072b38614d34eb3c6ffc36aef13ee3a	0	a057271c9071c99d
0072b38614d34eb3c6ffc36aef13ee3a	2	683eaaf007ce8005
0072b38614d34eb3c6ffc36aef13ee3a	4	f379cefaf2239c2e
0072b38614d34eb3c6ffc36aef13ee3a	6	2129245395fc0a79
0072b38614d34eb3c6ffc36aef13ee3a	10	5e81152fc1c82e3b
0072b38614d34eb3c6ffc36aef13ee3a	20	0e7cfeb6c1ce96df
00784e1e1a9ae772aae7f33c1fa5fbe2	0	a057271c9071c99d
00784e1e1a9ae772aae7f33c1fa5fbe2	2	74858bc7e3c71e4e
00784e1e1a9ae772aae7f33c1fa5fbe2	4	d0da09089392127b
00784e1e1a9ae772aae7f33c1fa5fbe2	6	70e54c1b4879f614
00784e1e1a9ae772aae7f33c1fa5fbe2	10	70e54c1b4879f614
00784e1e1a9ae772aae7f33c1fa5fbe2	20	70e54c1b4879f614
00847fca81490df01b9e239fd6027378	0	a057271c9071c99d
00847fca81490df01b9e239fd6027378	2	c2debaf626ee835f
00847fca81490df01b9e239fd6027378	4	7128e07f3aed6b96
00847fca81490df01b9e239fd6027378	6	669d77856d5782d5
00847fca81490df01b9e239fd6027378	10	0e50b8b514bc7191
00847fca81490df01b9e239fd6027378	20	8021b8e9cd89de85
0085c7242003811caf4b7eff64022e55	0	a057271c9071c99d
0085c7242003811caf4b7eff64022e55	2	0284d34bcfd0a989
0085c7242003811caf4b7eff64022e55	4	95b20296d991e880
0085c7242003811caf4b7eff64022e55	6	3b7531a32543a9a6
0085c7242003811caf4b7eff64022e55	10	13227b15b0ab1974
0085c7242003811caf4b7eff64022e55	20	546430d1b8e9394b
008d1f79eec2b7712637e48aec7a63cd	0	a057271c9071c99d
008d1f79eec2b7712637e48aec7a63cd	2	6c695dcd99df06d1
008d1f79eec2b7712637e48aec7a63cd	4	25dd92b4db1d3c82
008d1f79eec2b7712637e48aec7a63cd	6	d6e8fd5a12cfaefe
008d1f79eec2b7712637e48aec7a63cd	10	0fd75fe4cbdd8148
008d1f79eec2b7712637e48aec7a63cd	20	1ffcd15193b96621
008d78352c3d630340e6a3ef0d7242d7	0	a057271c9071c99d
008d78352c3d630340e6a3ef0d7242d7	2	005cf0a7bd58dc0f
008d78352c3d630340e6a3ef0d7242d7	4	4461b6ee7d750a2f
008d78352c3d630340e6a3ef0d7242d7	6	5df329d208e64f33
008d78352c3d630340e6a3ef0d7242d7	10	8ea9053da4551c2a
008d78352c3d630340e6a3ef0d7242d7	20	a69db87ad1a6aa07
008e7716c69009090ff6bd0048dc55f8	0	a057271c9071c99d
008e7716c69009090ff6bd0048dc55f8	2	2b25f2b47499561a
008e7716c69009090ff6bd0048dc55f8	4	fe3951d2c82dac83
008e7716c69009090ff6bd0048dc55f8	6	35fdfb78cd24276a
008e7716c69009090ff6bd0048dc55f8	10	ebe49b7a7d735c03
008e7716c69009090ff6bd0048dc55f8	20	f9accd8c2e59d34d
008fa3f37db9759dee825665e78e2e80	0	a057271c9071c99d
008fa3f37db9759dee825665e78e2e80	2	9471f5145fb262e5
008fa3f37db9759dee825665e78e2e80	4	9aa8b5e2cc6f3894
008fa3f37db9759dee825665e78e2e80	6	9b17a3f8688be691
008fa3f37db9759dee825665e78e2e80	10	74aa7d2207b44a8d
008fa3f37db9759dee825665e78e2e80	20	4516a0505b6ef912
0091ac9434f528a4007d82d2443d2dc9	0	a057271c9071c99d
0091ac9434f528a4007d82d2443d2dc9	2	3f4223e35ec2acc4
0091ac9434f528a4007d82d2443d2dc9	4	497e2ceb64482775
0091ac9434f528a4007d82d2443d2dc9	6	d6a47ba7e4c0533b
0091ac9434f528a4007d82d2443d2dc9	10	47d6f88118d2d303
0091ac9434f528a4007d82d2443d2dc9	20	e741384e9be76727
0092f19206d4641caaa3a638914bee3f	0	a057271c9071c99d
0092f19206d4641caaa3a638914bee3f	2	6f383c332d2f92fb
0092f19206d4641caaa3a638914bee3f	4	ea9fa274b6e02b47
0092f19206d4641caaa3a638914bee3f	6	6c3ec490a339dfe8
0092f19206d4641caaa3a638914bee3f	10	15d4923da3a9fe0f
0092f19206d4641caaa3a638914bee3f	20	58f15e49ada05ce7
0094d44002500c187e3c2d07a13bee7c	0	a057271c9071c99d
0094d44002500c187e3c2d07a13bee7c	2	4894c6d61d913877
0094d44002500c187e3c2d07a13bee7c	4	80ac87976fdc6310
0094d44002500c187e3c2d07a13bee7c	6	376f108457ac0353
0094d44002500c187e3c2d07a13bee7c	10	6a7c62965562d726
0094d44002500c187e3c2d07a13bee7c	20	c780cde4af7a9d0a
009a4a6c23299b864508393ee726625a	0	a057271c9071c99d
009a4a6c23299b864508393ee726625a	2	d41e88b168420fe3
009a4a6c23299b864508393ee726625a	4	07c8e701b55a2c00
009a4a6c23299b864508393ee726625a	6	e3cd5ace2b323c2d
009a4a6c23299b864508393ee726625a	10	308d29fefb171474
009a4a6c23299b864508393ee726625a	20	9bbf5df60675feb8
00a1604721e43896a93b5329e5b38af4	0	a057271c9071c99d
00a1604721e43896a93b5329e5b38af4	2	424c5797c0d16c21
00a1604721e43896a93b5329e5b38af4	4	12dec69dce4b880f
00a1604721e43896a93b5329e5b38af4	6	ff1d48ac992c0015
00a1604721e43896a93b5329e5b38af4	10	c6569454b8707b47
00a1604721e43896a93b5329e5b38af4	20	526d875f75a13768
00a30fb1c0150fe3d6692afd2b220887	0	a057271c9071c99d
00a30fb1c0150fe3d6692afd2b220887	2	d920c47ebda4b685
00a30fb1c0150fe3d6692afd2b220887	4	9cfeccc98b13ea78
00a30fb1c0150fe3d6692afd2b220887	6	4235a04da3bdb9f3
00a30fb1c0150fe3d6692afd2b220887	10	f24fdb60417f1ad5
00a30fb1c0150fe3d6692afd2b220887	20	98381ad93b6d9721
